人类基因	小鼠基因	提取状态
ENSG00000241770	ENSMUSG00000103041	成功
ENSG00000261114	ENSMUSG00000089712	成功
ENSG00000267783	ENSMUSG00000096943	成功
ENSG00000277579	ENSMUSG00000085044	成功
ENSG00000229225	ENSMUSG00000086592	成功
ENSG00000261024	ENSMUSG00000102628	成功
ENSG00000269980	ENSMUSG00000106662	成功
ENSG00000255340	ENSMUSG00000045464	成功
ENSG00000232680	ENSMUSG00000097320	成功
ENSG00000256923	ENSMUSG00000107839	成功
ENSG00000255542	ENSMUSG00000087185	成功
ENSG00000258736	ENSMUSG00000103898	成功
ENSG00000271992	ENSMUSG00000104528	成功
ENSG00000253475	ENSMUSG00000103067	成功
ENSG00000224481	ENSMUSG00000105245	成功
ENSG00000264932	ENSMUSG00000085762	成功
ENSG00000255487	ENSMUSG00000110399	成功
ENSG00000182824	ENSMUSG00000103149	成功
ENSG00000256092	ENSMUSG00000105759	成功
ENSG00000272405	ENSMUSG00000097156	成功
ENSG00000254334	ENSMUSG00000104288	成功
ENSG00000253444	ENSMUSG00000109886	成功
ENSG00000224250	ENSMUSG00000108883	成功
ENSG00000257025	ENSMUSG00000104581	成功
ENSG00000280259	ENSMUSG00000097136	成功
ENSG00000273903	ENSMUSG00000104719	成功
ENSG00000233099	ENSMUSG00000097745	成功
ENSG00000236031	ENSMUSG00000102133	成功
ENSG00000257095	ENSMUSG00000041512	成功
ENSG00000261159	ENSMUSG00000107849	成功
ENSG00000259450	ENSMUSG00000086203	成功
ENSG00000230843	ENSMUSG00000087633	成功
ENSG00000231512	ENSMUSG00000104021	成功
ENSG00000276445	ENSMUSG00000109262	成功
ENSG00000274312	ENSMUSG00000109096	成功
ENSG00000253298	ENSMUSG00000086501	成功
ENSG00000260246	ENSMUSG00000106359	成功
ENSG00000117242	ENSMUSG00000101493	成功
ENSG00000266963	ENSMUSG00000109015	成功
ENSG00000282022	ENSMUSG00000040657	成功
ENSG00000224596	ENSMUSG00000097601	成功
ENSG00000261455	ENSMUSG00000097236	成功
ENSG00000260599	ENSMUSG00000044081	成功
ENSG00000257004	ENSMUSG00000108121	成功
ENSG00000282143	ENSMUSG00000087698	成功
ENSG00000226842	ENSMUSG00000091165	成功
ENSG00000237753	ENSMUSG00000103532	成功
ENSG00000229051	ENSMUSG00000106632	成功
ENSG00000261672	ENSMUSG00000109697	成功
ENSG00000203900	ENSMUSG00000085428	成功
ENSG00000226963	ENSMUSG00000084946	成功
ENSG00000273481	ENSMUSG00000084846	成功
ENSG00000248491	ENSMUSG00000037884	成功
ENSG00000234542	ENSMUSG00000086814	成功
ENSG00000265702	ENSMUSG00000086089	成功
ENSG00000259033	ENSMUSG00000091947	成功
ENSG00000227946	ENSMUSG00000103032	成功
ENSG00000215231	ENSMUSG00000102303	成功
ENSG00000251239	ENSMUSG00000086003	成功
ENSG00000254315	ENSMUSG00000086103	成功
ENSG00000224911	ENSMUSG00000085594	成功
ENSG00000224739	ENSMUSG00000103015	成功
ENSG00000230035	ENSMUSG00000085047	成功
ENSG00000261573	ENSMUSG00000103427	成功
ENSG00000229118	ENSMUSG00000087267	成功
ENSG00000257095	ENSMUSG00000086219	成功
ENSG00000228799	ENSMUSG00000085472	成功
ENSG00000234854	ENSMUSG00000109271	成功
ENSG00000258857	ENSMUSG00000097329	成功
ENSG00000273456	ENSMUSG00000103131	成功
ENSG00000257517	ENSMUSG00000086847	成功
ENSG00000227673	ENSMUSG00000091881	成功
ENSG00000256609	ENSMUSG00000086055	成功
ENSG00000263394	ENSMUSG00000086636	成功
ENSG00000258931	ENSMUSG00000109393	成功
ENSG00000230190	ENSMUSG00000107712	成功
ENSG00000204187	ENSMUSG00000107785	成功
ENSG00000272114	ENSMUSG00000097390	成功
ENSG00000253434	ENSMUSG00000051198	成功
ENSG00000232586	ENSMUSG00000103670	成功
ENSG00000280255	ENSMUSG00000108244	成功
ENSG00000256967	ENSMUSG00000089961	成功
ENSG00000269949	ENSMUSG00000085858	成功
ENSG00000225855	ENSMUSG00000105692	成功
ENSG00000260393	ENSMUSG00000109726	成功
ENSG00000271032	ENSMUSG00000100985	成功
ENSG00000250686	ENSMUSG00000104498	成功
ENSG00000216863	ENSMUSG00000100932	成功
ENSG00000226643	ENSMUSG00000104212	成功
ENSG00000281358	ENSMUSG00000091425	成功
ENSG00000245954	ENSMUSG00000102703	成功
ENSG00000273419	ENSMUSG00000107640	成功
ENSG00000228133	ENSMUSG00000101295	成功
ENSG00000233410	ENSMUSG00000104112	成功
ENSG00000232878	ENSMUSG00000105572	成功
ENSG00000234215	ENSMUSG00000105809	成功
ENSG00000283045	ENSMUSG00000087330	成功
ENSG00000272650	ENSMUSG00000106760	成功
ENSG00000230063	ENSMUSG00000103114	成功
ENSG00000225931	ENSMUSG00000087437	成功
ENSG00000260510	ENSMUSG00000109233	成功
ENSG00000261260	ENSMUSG00000078143	成功
ENSG00000260246	ENSMUSG00000105961	成功
ENSG00000273557	ENSMUSG00000102828	成功
ENSG00000279711	ENSMUSG00000085449	成功
ENSG00000276308	ENSMUSG00000107144	成功
ENSG00000244491	ENSMUSG00000089796	成功
ENSG00000250195	ENSMUSG00000104281	成功
ENSG00000226927	ENSMUSG00000102784	成功
ENSG00000251058	ENSMUSG00000090255	成功
ENSG00000261789	ENSMUSG00000086464	成功
ENSG00000270659	ENSMUSG00000099804	成功
ENSG00000262061	ENSMUSG00000087322	成功
ENSG00000237819	ENSMUSG00000107222	成功
ENSG00000269148	ENSMUSG00000074355	成功
ENSG00000229188	ENSMUSG00000085483	成功
ENSG00000267470	ENSMUSG00000100400	成功
ENSG00000277135	ENSMUSG00000109294	成功
ENSG00000230285	ENSMUSG00000105900	成功
ENSG00000267114	ENSMUSG00000108942	成功
ENSG00000229258	ENSMUSG00000102246	成功
ENSG00000274215	ENSMUSG00000108473	成功
ENSG00000267750	ENSMUSG00000087330	成功
ENSG00000226699	ENSMUSG00000085354	成功
ENSG00000267339	ENSMUSG00000101153	成功
ENSG00000227958	ENSMUSG00000091192	成功
ENSG00000280202	ENSMUSG00000107253	成功
ENSG00000267777	ENSMUSG00000101342	成功
ENSG00000233078	ENSMUSG00000086061	成功
ENSG00000267466	ENSMUSG00000087057	成功
ENSG00000270177	ENSMUSG00000097605	成功
ENSG00000239677	ENSMUSG00000107427	成功
ENSG00000256306	ENSMUSG00000097496	成功
ENSG00000235770	ENSMUSG00000101848	成功
ENSG00000260102	ENSMUSG00000110160	成功
ENSG00000279192	ENSMUSG00000100826	成功
ENSG00000205930	ENSMUSG00000102958	成功
ENSG00000272256	ENSMUSG00000110178	成功
ENSG00000280189	ENSMUSG00000098295	成功
ENSG00000243766	ENSMUSG00000086427	成功
ENSG00000260905	ENSMUSG00000108351	成功
ENSG00000262298	ENSMUSG00000085646	成功
ENSG00000274104	ENSMUSG00000094365	成功
ENSG00000253308	ENSMUSG00000102373	成功
ENSG00000256504	ENSMUSG00000085238	成功
ENSG00000238198	ENSMUSG00000106287	成功
ENSG00000223643	ENSMUSG00000085395	成功
ENSG00000280284	ENSMUSG00000085106	成功
ENSG00000267092	ENSMUSG00000087432	成功
ENSG00000260593	ENSMUSG00000085678	成功
ENSG00000265337	ENSMUSG00000086507	成功
ENSG00000276740	ENSMUSG00000109095	成功
ENSG00000270426	ENSMUSG00000110270	成功
ENSG00000253168	ENSMUSG00000084960	成功
ENSG00000236145	ENSMUSG00000107722	成功
ENSG00000235131	ENSMUSG00000085390	成功
ENSG00000277840	ENSMUSG00000098072	成功
ENSG00000248572	ENSMUSG00000090199	成功
ENSG00000244137	ENSMUSG00000089820	成功
ENSG00000272247	ENSMUSG00000103718	成功
ENSG00000236795	ENSMUSG00000107571	成功
ENSG00000274315	ENSMUSG00000108035	成功
ENSG00000278084	ENSMUSG00000104830	成功
ENSG00000267439	ENSMUSG00000101029	成功
ENSG00000261363	ENSMUSG00000098211	成功
ENSG00000275484	ENSMUSG00000086107	成功
ENSG00000255968	ENSMUSG00000107743	成功
ENSG00000250105	ENSMUSG00000095913	成功
ENSG00000260086	ENSMUSG00000098434	成功
ENSG00000249833	ENSMUSG00000108119	成功
ENSG00000279659	ENSMUSG00000100155	成功
ENSG00000259495	ENSMUSG00000109341	成功
ENSG00000279855	ENSMUSG00000103956	成功
ENSG00000229262	ENSMUSG00000085127	成功
ENSG00000253388	ENSMUSG00000110127	成功
ENSG00000240591	ENSMUSG00000087055	成功
ENSG00000283213	ENSMUSG00000108317	成功
ENSG00000253687	ENSMUSG00000086170	成功
ENSG00000278901	ENSMUSG00000097430	成功
ENSG00000125899	ENSMUSG00000099683	成功
ENSG00000280051	ENSMUSG00000105362	成功
ENSG00000232080	ENSMUSG00000092550	成功
ENSG00000237938	ENSMUSG00000100396	成功
ENSG00000176515	ENSMUSG00000087276	成功
ENSG00000274695	ENSMUSG00000104825	成功
ENSG00000254086	ENSMUSG00000110178	成功
ENSG00000236263	ENSMUSG00000086389	成功
ENSG00000267049	ENSMUSG00000108546	成功
ENSG00000260194	ENSMUSG00000110304	成功
ENSG00000229839	ENSMUSG00000085021	成功
ENSG00000239268	ENSMUSG00000102417	成功
ENSG00000280234	ENSMUSG00000109536	成功
ENSG00000262999	ENSMUSG00000097056	成功
ENSG00000269752	ENSMUSG00000101854	成功
ENSG00000253855	ENSMUSG00000110392	成功
ENSG00000279098	ENSMUSG00000105296	成功
ENSG00000235597	ENSMUSG00000103106	成功
ENSG00000243018	ENSMUSG00000059244	成功
ENSG00000224375	ENSMUSG00000087356	成功
ENSG00000259244	ENSMUSG00000109243	成功
ENSG00000263731	ENSMUSG00000084983	成功
ENSG00000254885	ENSMUSG00000085792	成功
ENSG00000254287	ENSMUSG00000097654	成功
ENSG00000243832	ENSMUSG00000102461	成功
ENSG00000259422	ENSMUSG00000097111	成功
ENSG00000234427	ENSMUSG00000100071	成功
ENSG00000272510	ENSMUSG00000086818	成功
ENSG00000236449	ENSMUSG00000085519	成功
ENSG00000261211	ENSMUSG00000099847	成功
ENSG00000228737	ENSMUSG00000102828	成功
ENSG00000236262	ENSMUSG00000085745	成功
ENSG00000250116	ENSMUSG00000085287	成功
ENSG00000255371	ENSMUSG00000087531	成功
ENSG00000227617	ENSMUSG00000109667	成功
ENSG00000224228	ENSMUSG00000103625	成功
ENSG00000260004	ENSMUSG00000109699	成功
ENSG00000267152	ENSMUSG00000108930	成功
ENSG00000244124	ENSMUSG00000102097	成功
ENSG00000248256	ENSMUSG00000090561	成功
ENSG00000257509	ENSMUSG00000097691	成功
ENSG00000282943	ENSMUSG00000097215	成功
ENSG00000253100	ENSMUSG00000093726	成功
ENSG00000237945	ENSMUSG00000087240	成功
ENSG00000268333	ENSMUSG00000086537	成功
ENSG00000197813	ENSMUSG00000110350	成功
ENSG00000269982	ENSMUSG00000097994	成功
ENSG00000253973	ENSMUSG00000109499	成功
ENSG00000249993	ENSMUSG00000103169	成功
ENSG00000248802	ENSMUSG00000097583	成功
ENSG00000229847	ENSMUSG00000101630	成功
ENSG00000260941	ENSMUSG00000106107	成功
ENSG00000254489	ENSMUSG00000085218	成功
ENSG00000271774	ENSMUSG00000097065	成功
ENSG00000267114	ENSMUSG00000097226	成功
ENSG00000256560	ENSMUSG00000107340	成功
ENSG00000273838	ENSMUSG00000087678	成功
ENSG00000255811	ENSMUSG00000086138	成功
ENSG00000251637	ENSMUSG00000086107	成功
ENSG00000244055	ENSMUSG00000105534	成功
ENSG00000277863	ENSMUSG00000109385	成功
ENSG00000267475	ENSMUSG00000096990	成功
ENSG00000273338	ENSMUSG00000104546	成功
ENSG00000251526	ENSMUSG00000106621	成功
ENSG00000182873	ENSMUSG00000098729	成功
ENSG00000270182	ENSMUSG00000087626	成功
ENSG00000225978	ENSMUSG00000070461	成功
ENSG00000237057	ENSMUSG00000085170	成功
ENSG00000271155	ENSMUSG00000089854	成功
ENSG00000239911	ENSMUSG00000059631	成功
ENSG00000259647	ENSMUSG00000108418	成功
ENSG00000270159	ENSMUSG00000097702	成功
ENSG00000251041	ENSMUSG00000054944	成功
ENSG00000279128	ENSMUSG00000104873	成功
ENSG00000229466	ENSMUSG00000110007	成功
ENSG00000250243	ENSMUSG00000105620	成功
ENSG00000248866	ENSMUSG00000087250	成功
ENSG00000240440	ENSMUSG00000101895	成功
ENSG00000279532	ENSMUSG00000086380	成功
ENSG00000253604	ENSMUSG00000110178	成功
ENSG00000225605	ENSMUSG00000105023	成功
ENSG00000241163	ENSMUSG00000107528	成功
ENSG00000272033	ENSMUSG00000102363	成功
ENSG00000266711	ENSMUSG00000087486	成功
ENSG00000233936	ENSMUSG00000091192	成功
ENSG00000253408	ENSMUSG00000085199	成功
ENSG00000256311	ENSMUSG00000086655	成功
ENSG00000253661	ENSMUSG00000086224	成功
ENSG00000226122	ENSMUSG00000087452	成功
ENSG00000232162	ENSMUSG00000106547	成功
ENSG00000268595	ENSMUSG00000108588	成功
ENSG00000280650	ENSMUSG00000105958	成功
ENSG00000218416	ENSMUSG00000099665	成功
ENSG00000224329	ENSMUSG00000085971	成功
ENSG00000226927	ENSMUSG00000103478	成功
ENSG00000254952	ENSMUSG00000103126	成功
ENSG00000251455	ENSMUSG00000106422	成功
ENSG00000259774	ENSMUSG00000109140	成功
ENSG00000275542	ENSMUSG00000085207	成功
ENSG00000223881	ENSMUSG00000102822	成功
ENSG00000249602	ENSMUSG00000085250	成功
ENSG00000254820	ENSMUSG00000108957	成功
ENSG00000259448	ENSMUSG00000108645	成功
ENSG00000183643	ENSMUSG00000108550	成功
ENSG00000273267	ENSMUSG00000106997	成功
ENSG00000181908	ENSMUSG00000084825	成功
ENSG00000176515	ENSMUSG00000087140	成功
ENSG00000258586	ENSMUSG00000097762	成功
ENSG00000233138	ENSMUSG00000097300	成功
ENSG00000260052	ENSMUSG00000098684	成功
ENSG00000278084	ENSMUSG00000106636	成功
ENSG00000261113	ENSMUSG00000109206	成功
ENSG00000248964	ENSMUSG00000109880	成功
ENSG00000257475	ENSMUSG00000097050	成功
ENSG00000228697	ENSMUSG00000101189	成功
ENSG00000256923	ENSMUSG00000072679	成功
ENSG00000261400	ENSMUSG00000103882	成功
ENSG00000250338	ENSMUSG00000106681	成功
ENSG00000254605	ENSMUSG00000073778	成功
ENSG00000232812	ENSMUSG00000103692	成功
ENSG00000237590	ENSMUSG00000107933	成功
ENSG00000255949	ENSMUSG00000097233	成功
ENSG00000273104	ENSMUSG00000051297	成功
ENSG00000251093	ENSMUSG00000097098	成功
ENSG00000249373	ENSMUSG00000105733	成功
ENSG00000250150	ENSMUSG00000109744	成功
ENSG00000261573	ENSMUSG00000104145	成功
ENSG00000267466	ENSMUSG00000086902	成功
ENSG00000260558	ENSMUSG00000023737	成功
ENSG00000235204	ENSMUSG00000098383	成功
ENSG00000274272	ENSMUSG00000106617	成功
ENSG00000227533	ENSMUSG00000085505	成功
ENSG00000250166	ENSMUSG00000107839	成功
ENSG00000280377	ENSMUSG00000097685	成功
ENSG00000233574	ENSMUSG00000097767	成功
ENSG00000224514	ENSMUSG00000100680	成功
ENSG00000259772	ENSMUSG00000098708	成功
ENSG00000226101	ENSMUSG00000020624	成功
ENSG00000232618	ENSMUSG00000097300	成功
ENSG00000277382	ENSMUSG00000086826	成功
ENSG00000233953	ENSMUSG00000085516	成功
ENSG00000250814	ENSMUSG00000096956	成功
ENSG00000254330	ENSMUSG00000102886	成功
ENSG00000227145	ENSMUSG00000106407	成功
ENSG00000205885	ENSMUSG00000099609	成功
ENSG00000273445	ENSMUSG00000108213	成功
ENSG00000274987	ENSMUSG00000086863	成功
ENSG00000261815	ENSMUSG00000098684	成功
ENSG00000269506	ENSMUSG00000085657	成功
ENSG00000273238	ENSMUSG00000105084	成功
ENSG00000279245	ENSMUSG00000097110	成功
ENSG00000268289	ENSMUSG00000087502	成功
ENSG00000261669	ENSMUSG00000108317	成功
ENSG00000261572	ENSMUSG00000097967	成功
ENSG00000279050	ENSMUSG00000109122	成功
ENSG00000258399	ENSMUSG00000098202	成功
ENSG00000268677	ENSMUSG00000109947	成功
ENSG00000224405	ENSMUSG00000106899	成功
ENSG00000275358	ENSMUSG00000086563	成功
ENSG00000226433	ENSMUSG00000085398	成功
ENSG00000279087	ENSMUSG00000105583	成功
ENSG00000231630	ENSMUSG00000086565	成功
ENSG00000274002	ENSMUSG00000101680	成功
ENSG00000276997	ENSMUSG00000102743	成功
ENSG00000283258	ENSMUSG00000109696	成功
ENSG00000232504	ENSMUSG00000097133	成功
ENSG00000275636	ENSMUSG00000074918	成功
ENSG00000230260	ENSMUSG00000104900	成功
ENSG00000220891	ENSMUSG00000103149	成功
ENSG00000267765	ENSMUSG00000085083	成功
ENSG00000272642	ENSMUSG00000102873	成功
ENSG00000227200	ENSMUSG00000087062	成功
ENSG00000248629	ENSMUSG00000085106	成功
ENSG00000261293	ENSMUSG00000085732	成功
ENSG00000279266	ENSMUSG00000109051	成功
ENSG00000263271	ENSMUSG00000043993	成功
ENSG00000260219	ENSMUSG00000108327	成功
ENSG00000229190	ENSMUSG00000086657	成功
ENSG00000239791	ENSMUSG00000108801	成功
ENSG00000280278	ENSMUSG00000103830	成功
ENSG00000267078	ENSMUSG00000056032	成功
ENSG00000230027	ENSMUSG00000104908	成功
ENSG00000225761	ENSMUSG00000084925	成功
ENSG00000257647	ENSMUSG00000109157	成功
ENSG00000227981	ENSMUSG00000101211	成功
ENSG00000265688	ENSMUSG00000097062	成功
ENSG00000256259	ENSMUSG00000090191	成功
ENSG00000235185	ENSMUSG00000110296	成功
ENSG00000226648	ENSMUSG00000098889	成功
ENSG00000228140	ENSMUSG00000100396	成功
ENSG00000240990	ENSMUSG00000102373	成功
ENSG00000266993	ENSMUSG00000086483	成功
ENSG00000267054	ENSMUSG00000108486	成功
ENSG00000279611	ENSMUSG00000110119	成功
ENSG00000243321	ENSMUSG00000100666	成功
ENSG00000254236	ENSMUSG00000102106	成功
ENSG00000260526	ENSMUSG00000105550	成功
ENSG00000246331	ENSMUSG00000107909	成功
ENSG00000223562	ENSMUSG00000097089	成功
ENSG00000271239	ENSMUSG00000086752	成功
ENSG00000253381	ENSMUSG00000109299	成功
ENSG00000267560	ENSMUSG00000102690	成功
ENSG00000279069	ENSMUSG00000096983	成功
ENSG00000258313	ENSMUSG00000097689	成功
ENSG00000270246	ENSMUSG00000109575	成功
ENSG00000272432	ENSMUSG00000086884	成功
ENSG00000268823	ENSMUSG00000097360	成功
ENSG00000248335	ENSMUSG00000109876	成功
ENSG00000223343	ENSMUSG00000103103	成功
ENSG00000281508	ENSMUSG00000087401	成功
ENSG00000272205	ENSMUSG00000102484	成功
ENSG00000236463	ENSMUSG00000106951	成功
ENSG00000260853	ENSMUSG00000066175	成功
ENSG00000229520	ENSMUSG00000109986	成功
ENSG00000228027	ENSMUSG00000097774	成功
ENSG00000262413	ENSMUSG00000097062	成功
ENSG00000253355	ENSMUSG00000089949	成功
ENSG00000259772	ENSMUSG00000109057	成功
ENSG00000267764	ENSMUSG00000097712	成功
ENSG00000249125	ENSMUSG00000106062	成功
ENSG00000254057	ENSMUSG00000085909	成功
ENSG00000270246	ENSMUSG00000109122	成功
ENSG00000272023	ENSMUSG00000086851	成功
ENSG00000260302	ENSMUSG00000097835	成功
ENSG00000241084	ENSMUSG00000087435	成功
ENSG00000235007	ENSMUSG00000085275	成功
ENSG00000226434	ENSMUSG00000084920	成功
ENSG00000249998	ENSMUSG00000105136	成功
ENSG00000229964	ENSMUSG00000097184	成功
ENSG00000266918	ENSMUSG00000086794	成功
ENSG00000225437	ENSMUSG00000089941	成功
ENSG00000229938	ENSMUSG00000108961	成功
ENSG00000232019	ENSMUSG00000104905	成功
ENSG00000232598	ENSMUSG00000097125	成功
ENSG00000225783	ENSMUSG00000104885	成功
ENSG00000272991	ENSMUSG00000022915	成功
ENSG00000279991	ENSMUSG00000084848	成功
ENSG00000270137	ENSMUSG00000099054	成功
ENSG00000260944	ENSMUSG00000097384	成功
ENSG00000233002	ENSMUSG00000085170	成功
ENSG00000265984	ENSMUSG00000095438	成功
ENSG00000250999	ENSMUSG00000087080	成功
ENSG00000228037	ENSMUSG00000087437	成功
ENSG00000259725	ENSMUSG00000110023	成功
ENSG00000274996	ENSMUSG00000085860	成功
ENSG00000258313	ENSMUSG00000086891	成功
ENSG00000231795	ENSMUSG00000109877	成功
ENSG00000280486	ENSMUSG00000087672	成功
ENSG00000230613	ENSMUSG00000097722	成功
ENSG00000256362	ENSMUSG00000105316	成功
ENSG00000256494	ENSMUSG00000106644	成功
ENSG00000278907	ENSMUSG00000103456	成功
ENSG00000279489	ENSMUSG00000085910	成功
ENSG00000277597	ENSMUSG00000085359	成功
ENSG00000235058	ENSMUSG00000102377	成功
ENSG00000259813	ENSMUSG00000090174	成功
ENSG00000272942	ENSMUSG00000106541	成功
ENSG00000255745	ENSMUSG00000086282	成功
ENSG00000267667	ENSMUSG00000086199	成功
ENSG00000235736	ENSMUSG00000103493	成功
ENSG00000232084	ENSMUSG00000103647	成功
ENSG00000279629	ENSMUSG00000097712	成功
ENSG00000281473	ENSMUSG00000102889	成功
ENSG00000279340	ENSMUSG00000085609	成功
ENSG00000279121	ENSMUSG00000104932	成功
ENSG00000214248	ENSMUSG00000086805	成功
ENSG00000237609	ENSMUSG00000086899	成功
ENSG00000263394	ENSMUSG00000086310	成功
ENSG00000283053	ENSMUSG00000101966	成功
ENSG00000234166	ENSMUSG00000103366	成功
ENSG00000259471	ENSMUSG00000093616	成功
ENSG00000277369	ENSMUSG00000096959	成功
ENSG00000257890	ENSMUSG00000097076	成功
ENSG00000203441	ENSMUSG00000102112	成功
ENSG00000275175	ENSMUSG00000091890	成功
ENSG00000248397	ENSMUSG00000103012	成功
ENSG00000278922	ENSMUSG00000108483	成功
ENSG00000226969	ENSMUSG00000098729	成功
ENSG00000267013	ENSMUSG00000086824	成功
ENSG00000283304	ENSMUSG00000110216	成功
ENSG00000179840	ENSMUSG00000085403	成功
ENSG00000267489	ENSMUSG00000108711	成功
ENSG00000275343	ENSMUSG00000102225	成功
ENSG00000229565	ENSMUSG00000104860	成功
ENSG00000261629	ENSMUSG00000097406	成功
ENSG00000232542	ENSMUSG00000106542	成功
