人类基因	小鼠基因	人类转录本	小鼠转录本	提取状态
ENSG00000205913	ENSMUSG00000086719	ENST00000382313	ENSMUST00000147774	成功
ENSG00000258703	ENSMUSG00000098682	ENST00000555316	ENSMUST00000183522	成功
ENSG00000255389	ENSMUSG00000096924	ENST00000531702	ENSMUST00000180506	成功
ENSG00000267417	ENSMUSG00000056753	ENST00000586630	ENSMUST00000071067	成功
ENSG00000263394	ENSMUSG00000042549	ENST00000583141	ENSMUST00000123544	成功
ENSG00000257221	ENSMUSG00000106623	ENST00000547282	ENSMUST00000198299	成功
ENSG00000224152	ENSMUSG00000086603	ENST00000418474	ENSMUST00000131198	成功
ENSG00000260804	ENSMUSG00000097131	ENST00000562038	ENSMUST00000180722	成功
ENSG00000270117	ENSMUSG00000097404	ENST00000602344	ENSMUST00000180505	成功
ENSG00000281692	ENSMUSG00000089941	ENST00000626335	ENSMUST00000161091	成功
ENSG00000269873	ENSMUSG00000086155	ENST00000597355	ENSMUST00000149343	成功
ENSG00000260126	ENSMUSG00000108693	ENST00000567465	ENSMUST00000205957	成功
ENSG00000267265	ENSMUSG00000085725	ENST00000586845	ENSMUST00000123390	成功
ENSG00000225706	ENSMUSG00000110373	ENST00000430766	ENSMUST00000209960	成功
ENSG00000258858	ENSMUSG00000103080	ENST00000555524	ENSMUST00000194990	成功
ENSG00000212694	ENSMUSG00000087336	ENST00000537157	ENSMUST00000124914	成功
ENSG00000251249	ENSMUSG00000102703	ENST00000515329	ENSMUST00000191953	成功
ENSG00000271789	ENSMUSG00000087177	ENST00000607386	ENSMUST00000155482	成功
ENSG00000279220	ENSMUSG00000084799	ENST00000623040	ENSMUST00000186786	成功
ENSG00000250156	ENSMUSG00000050334	ENST00000506041	ENSMUST00000131907	成功
ENSG00000234548	ENSMUSG00000089663	ENST00000435548	ENSMUST00000159953	成功
ENSG00000248339	ENSMUSG00000110381	ENST00000512241	ENSMUST00000209385	成功
ENSG00000225285	ENSMUSG00000097728	ENST00000417917	ENSMUST00000180784	成功
ENSG00000227258	ENSMUSG00000097172	ENST00000618753	ENSMUST00000181972	成功
ENSG00000228290	ENSMUSG00000103710	ENST00000590270	ENSMUST00000192660	成功
ENSG00000280693	ENSMUSG00000097990	ENST00000627886	ENSMUST00000182109	成功
ENSG00000267568	ENSMUSG00000086050	ENST00000563583	ENSMUST00000123882	成功
ENSG00000241544	ENSMUSG00000102652	ENST00000469196	ENSMUST00000193314	成功
ENSG00000235840	ENSMUSG00000098447	ENST00000437837	ENSMUST00000185095	成功
ENSG00000255478	ENSMUSG00000092274	ENST00000533886	ENSMUST00000173672	成功
ENSG00000225930	ENSMUSG00000092187	ENST00000562624	ENSMUST00000173374	成功
ENSG00000280405	ENSMUSG00000105172	ENST00000624455	ENSMUST00000196193	成功
ENSG00000233901	ENSMUSG00000086405	ENST00000423122	ENSMUST00000146702	成功
ENSG00000233101	ENSMUSG00000085645	ENST00000467155	ENSMUST00000150698	成功
ENSG00000274554	ENSMUSG00000029360	ENST00000617795	ENSMUST00000031305	成功
ENSG00000220256	ENSMUSG00000103101	ENST00000407524	ENSMUST00000194827	成功
ENSG00000255248	ENSMUSG00000100837	ENST00000636654	ENSMUST00000185590	成功
ENSG00000283518	ENSMUSG00000099404	ENST00000637598	ENSMUST00000189880	成功
ENSG00000272888	ENSMUSG00000108319	ENST00000557682	ENSMUST00000205458	成功
ENSG00000226842	ENSMUSG00000101320	ENST00000419441	ENSMUST00000189675	成功
ENSG00000258576	ENSMUSG00000097698	ENST00000554540	ENSMUST00000180523	成功
ENSG00000279189	ENSMUSG00000087531	ENST00000625192	ENSMUST00000139851	成功
ENSG00000249094	ENSMUSG00000086302	ENST00000446473	ENSMUST00000156209	成功
ENSG00000276110	ENSMUSG00000080727	ENST00000611044	ENSMUST00000120398	成功
ENSG00000247809	ENSMUSG00000100005	ENST00000557863	ENSMUST00000208041	成功
ENSG00000228363	ENSMUSG00000107460	ENST00000426549	ENSMUST00000204118	成功
ENSG00000235209	ENSMUSG00000087543	ENST00000450216	ENSMUST00000128342	成功
ENSG00000258888	ENSMUSG00000108383	ENST00000555297	ENSMUST00000205529	成功
ENSG00000271816	ENSMUSG00000097577	ENST00000580790	ENSMUST00000180987	成功
ENSG00000254202	ENSMUSG00000102938	ENST00000523678	ENSMUST00000191686	成功
ENSG00000259420	ENSMUSG00000097870	ENST00000561123	ENSMUST00000181927	成功
ENSG00000263207	ENSMUSG00000110290	ENST00000573934	ENSMUST00000210010	成功
ENSG00000231428	ENSMUSG00000096938	ENST00000411690	ENSMUST00000181315	成功
ENSG00000267543	ENSMUSG00000086826	ENST00000590241	ENSMUST00000125269	成功
ENSG00000227940	ENSMUSG00000097850	ENST00000448988	ENSMUST00000180420	成功
ENSG00000243055	ENSMUSG00000078314	ENST00000464659	ENSMUST00000105109	成功
ENSG00000262429	ENSMUSG00000085251	ENST00000576752	ENSMUST00000152957	成功
ENSG00000230148	ENSMUSG00000084844	ENST00000435312	ENSMUST00000131275	成功
ENSG00000264739	ENSMUSG00000085748	ENST00000580996	ENSMUST00000155836	成功
ENSG00000267034	ENSMUSG00000104018	ENST00000587099	ENSMUST00000195509	成功
ENSG00000225975	ENSMUSG00000109105	ENST00000425254	ENSMUST00000208490	成功
ENSG00000172250	ENSMUSG00000100199	ENST00000455578	ENSMUST00000186291	成功
ENSG00000270504	ENSMUSG00000086786	ENST00000603791	ENSMUST00000154345	成功
ENSG00000228689	ENSMUSG00000102597	ENST00000454361	ENSMUST00000193790	成功
ENSG00000260131	ENSMUSG00000100017	ENST00000569603	ENSMUST00000186474	成功
ENSG00000248397	ENSMUSG00000102067	ENST00000504369	ENSMUST00000189687	成功
ENSG00000251148	ENSMUSG00000106902	ENST00000510632	ENSMUST00000202325	成功
ENSG00000228008	ENSMUSG00000102540	ENST00000419183	ENSMUST00000191858	成功
ENSG00000260619	ENSMUSG00000109452	ENST00000563737	ENSMUST00000207920	成功
ENSG00000274272	ENSMUSG00000106237	ENST00000485071	ENSMUST00000197762	成功
ENSG00000275088	ENSMUSG00000097960	ENST00000621095	ENSMUST00000183235	成功
ENSG00000259519	ENSMUSG00000074876	ENST00000560034	ENSMUST00000152813	成功
ENSG00000271858	ENSMUSG00000091425	ENST00000607362	ENSMUST00000164032	成功
ENSG00000274292	ENSMUSG00000105881	ENST00000613093	ENSMUST00000195992	成功
ENSG00000180279	ENSMUSG00000097178	ENST00000634979	ENSMUST00000181454	成功
ENSG00000260496	ENSMUSG00000091475	ENST00000599946	ENSMUST00000163493	成功
ENSG00000241544	ENSMUSG00000104189	ENST00000469196	ENSMUST00000192618	成功
ENSG00000230091	ENSMUSG00000097136	ENST00000412298	ENSMUST00000180466	成功
ENSG00000265263	ENSMUSG00000086674	ENST00000581122	ENSMUST00000128292	成功
ENSG00000254653	ENSMUSG00000087197	ENST00000528480	ENSMUST00000150482	成功
ENSG00000279343	ENSMUSG00000072591	ENST00000624997	ENSMUST00000134673	成功
ENSG00000279273	ENSMUSG00000109408	ENST00000624285	ENSMUST00000207446	成功
ENSG00000272715	ENSMUSG00000104639	ENST00000610171	ENSMUST00000197514	成功
ENSG00000214970	ENSMUSG00000072834	ENST00000579914	ENSMUST00000126999	成功
ENSG00000249667	ENSMUSG00000106205	ENST00000507056	ENSMUST00000198074	成功
ENSG00000280604	ENSMUSG00000102522	ENST00000626237	ENSMUST00000194879	成功
ENSG00000260088	ENSMUSG00000086264	ENST00000568695	ENSMUST00000134998	成功
ENSG00000270704	ENSMUSG00000100826	ENST00000605533	ENSMUST00000190666	成功
ENSG00000279476	ENSMUSG00000085688	ENST00000624318	ENSMUST00000153724	成功
ENSG00000278993	ENSMUSG00000105970	ENST00000623894	ENSMUST00000197656	成功
ENSG00000254350	ENSMUSG00000104099	ENST00000517595	ENSMUST00000195753	成功
ENSG00000276952	ENSMUSG00000097818	ENST00000610840	ENSMUST00000180851	成功
ENSG00000267215	ENSMUSG00000097907	ENST00000589729	ENSMUST00000181100	成功
ENSG00000279567	ENSMUSG00000086677	ENST00000623654	ENSMUST00000148598	成功
ENSG00000226950	ENSMUSG00000106943	ENST00000411630	ENSMUST00000066220	成功
ENSG00000255267	ENSMUSG00000087559	ENST00000528390	ENSMUST00000150159	成功
ENSG00000283072	ENSMUSG00000087678	ENST00000635654	ENSMUST00000129067	成功
ENSG00000231364	ENSMUSG00000103302	ENST00000446227	ENSMUST00000191620	成功
ENSG00000234921	ENSMUSG00000107535	ENST00000429482	ENSMUST00000203964	成功
ENSG00000256193	ENSMUSG00000105782	ENST00000540882	ENSMUST00000197355	成功
ENSG00000251011	ENSMUSG00000085168	ENST00000505721	ENSMUST00000144420	成功
ENSG00000267052	ENSMUSG00000096954	ENST00000591803	ENSMUST00000180613	成功
ENSG00000228750	ENSMUSG00000104142	ENST00000414210	ENSMUST00000191938	成功
ENSG00000257702	ENSMUSG00000103189	ENST00000548978	ENSMUST00000193381	成功
ENSG00000249007	ENSMUSG00000097993	ENST00000504773	ENSMUST00000183317	成功
ENSG00000266397	ENSMUSG00000103558	ENST00000582591	ENSMUST00000195774	成功
ENSG00000232677	ENSMUSG00000097817	ENST00000438368	ENSMUST00000208688	成功
ENSG00000260417	ENSMUSG00000097773	ENST00000567093	ENSMUST00000181414	成功
ENSG00000270792	ENSMUSG00000085640	ENST00000603985	ENSMUST00000134833	成功
ENSG00000215483	ENSMUSG00000102844	ENST00000636621	ENSMUST00000193915	成功
ENSG00000258593	ENSMUSG00000103898	ENST00000553344	ENSMUST00000195528	成功
ENSG00000259887	ENSMUSG00000075408	ENST00000562996	ENSMUST00000071328	成功
ENSG00000261121	ENSMUSG00000106380	ENST00000569621	ENSMUST00000196113	成功
ENSG00000277147	ENSMUSG00000104745	ENST00000620190	ENSMUST00000198200	成功
ENSG00000229537	ENSMUSG00000103097	ENST00000420659	ENSMUST00000193877	成功
ENSG00000270933	ENSMUSG00000107978	ENST00000602992	ENSMUST00000204514	成功
ENSG00000279499	ENSMUSG00000085237	ENST00000623049	ENSMUST00000202229	成功
ENSG00000203392	ENSMUSG00000102419	ENST00000435356	ENSMUST00000194281	成功
ENSG00000262188	ENSMUSG00000097614	ENST00000574526	ENSMUST00000181285	成功
ENSG00000235016	ENSMUSG00000102899	ENST00000437204	ENSMUST00000194573	成功
ENSG00000258779	ENSMUSG00000109868	ENST00000554640	ENSMUST00000211262	成功
ENSG00000274598	ENSMUSG00000105071	ENST00000612818	ENSMUST00000200487	成功
ENSG00000260304	ENSMUSG00000097751	ENST00000564743	ENSMUST00000181457	成功
ENSG00000248187	ENSMUSG00000097583	ENST00000514265	ENSMUST00000181813	成功
ENSG00000253764	ENSMUSG00000102615	ENST00000517676	ENSMUST00000192473	成功
ENSG00000255165	ENSMUSG00000075020	ENST00000531268	ENSMUST00000211430	成功
ENSG00000254349	ENSMUSG00000099899	ENST00000518190	ENSMUST00000187817	成功
ENSG00000259245	ENSMUSG00000099802	ENST00000560056	ENSMUST00000188427	成功
ENSG00000280092	ENSMUSG00000104292	ENST00000623314	ENSMUST00000191614	成功
ENSG00000235138	ENSMUSG00000087196	ENST00000412181	ENSMUST00000144634	成功
ENSG00000274373	ENSMUSG00000105482	ENST00000622182	ENSMUST00000196305	成功
ENSG00000223813	ENSMUSG00000073067	ENST00000447171	ENSMUST00000145111	成功
ENSG00000278893	ENSMUSG00000110084	ENST00000624875	ENSMUST00000210301	成功
ENSG00000262691	ENSMUSG00000102593	ENST00000573063	ENSMUST00000195413	成功
ENSG00000261268	ENSMUSG00000102423	ENST00000561977	ENSMUST00000192845	成功
ENSG00000229950	ENSMUSG00000097752	ENST00000443546	ENSMUST00000181176	成功
ENSG00000267247	ENSMUSG00000046415	ENST00000592370	ENSMUST00000138236	成功
ENSG00000268218	ENSMUSG00000090174	ENST00000602042	ENSMUST00000162198	成功
ENSG00000275431	ENSMUSG00000051832	ENST00000612584	ENSMUST00000125626	成功
ENSG00000225058	ENSMUSG00000097867	ENST00000415940	ENSMUST00000181640	成功
ENSG00000267302	ENSMUSG00000086199	ENST00000586209	ENSMUST00000151652	成功
ENSG00000241213	ENSMUSG00000102417	ENST00000462528	ENSMUST00000194889	成功
ENSG00000227045	ENSMUSG00000105708	ENST00000457548	ENSMUST00000196531	成功
ENSG00000259198	ENSMUSG00000074918	ENST00000559030	ENSMUST00000149978	成功
ENSG00000270055	ENSMUSG00000108587	ENST00000602663	ENSMUST00000205499	成功
ENSG00000224192	ENSMUSG00000105368	ENST00000414989	ENSMUST00000196925	成功
ENSG00000213963	ENSMUSG00000087527	ENST00000447413	ENSMUST00000123829	成功
ENSG00000270111	ENSMUSG00000099424	ENST00000634462	ENSMUST00000187783	成功
ENSG00000237687	ENSMUSG00000087550	ENST00000435412	ENSMUST00000154524	成功
ENSG00000254177	ENSMUSG00000103485	ENST00000519107	ENSMUST00000192900	成功
ENSG00000259361	ENSMUSG00000109422	ENST00000558244	ENSMUST00000208884	成功
ENSG00000280422	ENSMUSG00000086296	ENST00000624646	ENSMUST00000150953	成功
ENSG00000272942	ENSMUSG00000106659	ENST00000609330	ENSMUST00000196278	成功
ENSG00000272070	ENSMUSG00000102828	ENST00000606674	ENSMUST00000194068	成功
ENSG00000250365	ENSMUSG00000097159	ENST00000549844	ENSMUST00000181279	成功
ENSG00000223561	ENSMUSG00000107993	ENST00000446840	ENSMUST00000161723	成功
ENSG00000260059	ENSMUSG00000102704	ENST00000562796	ENSMUST00000192063	成功
ENSG00000256172	ENSMUSG00000104443	ENST00000543387	ENSMUST00000191892	成功
ENSG00000237923	ENSMUSG00000092171	ENST00000442852	ENSMUST00000172874	成功
ENSG00000279373	ENSMUSG00000104263	ENST00000623556	ENSMUST00000192703	成功
ENSG00000261455	ENSMUSG00000101856	ENST00000564834	ENSMUST00000188465	成功
ENSG00000235397	ENSMUSG00000086674	ENST00000451099	ENSMUST00000128292	成功
ENSG00000264019	ENSMUSG00000078700	ENST00000582142	ENSMUST00000135825	成功
ENSG00000215866	ENSMUSG00000104768	ENST00000449572	ENSMUST00000199205	成功
ENSG00000275764	ENSMUSG00000108108	ENST00000620519	ENSMUST00000203084	成功
ENSG00000270547	ENSMUSG00000087110	ENST00000605459	ENSMUST00000143755	成功
ENSG00000259110	ENSMUSG00000091583	ENST00000554445	ENSMUST00000146663	成功
ENSG00000269958	ENSMUSG00000090193	ENST00000602422	ENSMUST00000159897	成功
ENSG00000274270	ENSMUSG00000104187	ENST00000618151	ENSMUST00000194021	成功
ENSG00000256813	ENSMUSG00000067577	ENST00000538705	ENSMUST00000185446	成功
ENSG00000272989	ENSMUSG00000075265	ENST00000608206	ENSMUST00000141256	成功
ENSG00000239587	ENSMUSG00000060424	ENST00000454183	ENSMUST00000181593	成功
ENSG00000260919	ENSMUSG00000091908	ENST00000565737	ENSMUST00000165858	成功
ENSG00000249942	ENSMUSG00000107198	ENST00000510419	ENSMUST00000200707	成功
ENSG00000269376	ENSMUSG00000109582	ENST00000598534	ENSMUST00000211062	成功
ENSG00000253849	ENSMUSG00000102647	ENST00000523907	ENSMUST00000192338	成功
ENSG00000233429	ENSMUSG00000087658	ENST00000429611	ENSMUST00000132559	成功
ENSG00000229155	ENSMUSG00000097313	ENST00000445168	ENSMUST00000181968	成功
ENSG00000233098	ENSMUSG00000060808	ENST00000581958	ENSMUST00000137010	成功
ENSG00000255191	ENSMUSG00000109305	ENST00000534086	ENSMUST00000208788	成功
ENSG00000254900	ENSMUSG00000109799	ENST00000534169	ENSMUST00000210796	成功
ENSG00000275963	ENSMUSG00000098318	ENST00000619780	ENSMUST00000184504	成功
ENSG00000234546	ENSMUSG00000084807	ENST00000412639	ENSMUST00000134059	成功
ENSG00000267489	ENSMUSG00000104330	ENST00000593211	ENSMUST00000192928	成功
ENSG00000261302	ENSMUSG00000090105	ENST00000564560	ENSMUST00000161024	成功
ENSG00000232310	ENSMUSG00000056716	ENST00000606039	ENSMUST00000071008	成功
ENSG00000279583	ENSMUSG00000055323	ENST00000623486	ENSMUST00000068836	成功
ENSG00000269915	ENSMUSG00000073787	ENST00000527021	ENSMUST00000097947	成功
ENSG00000279946	ENSMUSG00000104060	ENST00000624347	ENSMUST00000195400	成功
ENSG00000253557	ENSMUSG00000097609	ENST00000518417	ENSMUST00000181816	成功
ENSG00000279931	ENSMUSG00000106663	ENST00000624500	ENSMUST00000198978	成功
ENSG00000274508	ENSMUSG00000110023	ENST00000611626	ENSMUST00000210252	成功
ENSG00000235531	ENSMUSG00000103492	ENST00000457356	ENSMUST00000194866	成功
ENSG00000253737	ENSMUSG00000097259	ENST00000518090	ENSMUST00000181411	成功
ENSG00000183154	ENSMUSG00000109640	ENST00000330539	ENSMUST00000210389	成功
ENSG00000253871	ENSMUSG00000086066	ENST00000519714	ENSMUST00000156903	成功
ENSG00000236144	ENSMUSG00000100029	ENST00000590125	ENSMUST00000189744	成功
ENSG00000273585	ENSMUSG00000100094	ENST00000618724	ENSMUST00000185464	成功
ENSG00000274215	ENSMUSG00000101970	ENST00000614509	ENSMUST00000184554	成功
ENSG00000227603	ENSMUSG00000097059	ENST00000445280	ENSMUST00000180775	成功
ENSG00000279942	ENSMUSG00000086534	ENST00000624365	ENSMUST00000149552	成功
ENSG00000274765	ENSMUSG00000102411	ENST00000616335	ENSMUST00000194508	成功
ENSG00000226716	ENSMUSG00000102476	ENST00000429230	ENSMUST00000195137	成功
ENSG00000174365	ENSMUSG00000078957	ENST00000444816	ENSMUST00000109506	成功
ENSG00000263986	ENSMUSG00000072847	ENST00000580962	ENSMUST00000101077	成功
ENSG00000264673	ENSMUSG00000109829	ENST00000578710	ENSMUST00000210265	成功
ENSG00000259941	ENSMUSG00000102925	ENST00000564401	ENSMUST00000193900	成功
ENSG00000277873	ENSMUSG00000086047	ENST00000613236	ENSMUST00000149413	成功
ENSG00000245149	ENSMUSG00000093677	ENST00000499418	ENSMUST00000176387	成功
ENSG00000274414	ENSMUSG00000097818	ENST00000618303	ENSMUST00000180851	成功
ENSG00000272801	ENSMUSG00000086126	ENST00000498652	ENSMUST00000125305	成功
ENSG00000215039	ENSMUSG00000101162	ENST00000447687	ENSMUST00000204130	成功
ENSG00000262769	ENSMUSG00000085762	ENST00000574267	ENSMUST00000128647	成功
ENSG00000267075	ENSMUSG00000042549	ENST00000591705	ENSMUST00000123544	成功
ENSG00000268823	ENSMUSG00000044081	ENST00000599738	ENSMUST00000049518	成功
ENSG00000279796	ENSMUSG00000097785	ENST00000623755	ENSMUST00000181921	成功
ENSG00000204758	ENSMUSG00000091078	ENST00000518818	ENSMUST00000165911	成功
ENSG00000279659	ENSMUSG00000103044	ENST00000623514	ENSMUST00000193663	成功
ENSG00000260671	ENSMUSG00000097969	ENST00000563036	ENSMUST00000183009	成功
ENSG00000255177	ENSMUSG00000092536	ENST00000532061	ENSMUST00000173624	成功
ENSG00000267890	ENSMUSG00000109198	ENST00000600998	ENSMUST00000208484	成功
ENSG00000261065	ENSMUSG00000101693	ENST00000565388	ENSMUST00000191207	成功
ENSG00000281406	ENSMUSG00000100658	ENST00000626538	ENSMUST00000189288	成功
ENSG00000267214	ENSMUSG00000085779	ENST00000592525	ENSMUST00000150782	成功
ENSG00000255082	ENSMUSG00000097423	ENST00000526448	ENSMUST00000181565	成功
ENSG00000272975	ENSMUSG00000085348	ENST00000587182	ENSMUST00000137662	成功
ENSG00000275759	ENSMUSG00000097163	ENST00000619032	ENSMUST00000181440	成功
ENSG00000234535	ENSMUSG00000097321	ENST00000442716	ENSMUST00000181114	成功
ENSG00000270006	ENSMUSG00000098221	ENST00000602282	ENSMUST00000182551	成功
ENSG00000230461	ENSMUSG00000079045	ENST00000630223	ENSMUST00000110279	成功
ENSG00000232100	ENSMUSG00000106839	ENST00000456026	ENSMUST00000201137	成功
ENSG00000259006	ENSMUSG00000103244	ENST00000554623	ENSMUST00000195600	成功
ENSG00000253872	ENSMUSG00000086080	ENST00000519366	ENSMUST00000146783	成功
ENSG00000249417	ENSMUSG00000097258	ENST00000507698	ENSMUST00000180936	成功
ENSG00000277654	ENSMUSG00000108978	ENST00000615751	ENSMUST00000208786	成功
ENSG00000273209	ENSMUSG00000103821	ENST00000608741	ENSMUST00000192922	成功
ENSG00000249584	ENSMUSG00000109853	ENST00000510444	ENSMUST00000211420	成功
ENSG00000233515	ENSMUSG00000107434	ENST00000411439	ENSMUST00000203927	成功
ENSG00000282021	ENSMUSG00000102615	ENST00000633189	ENSMUST00000192473	成功
ENSG00000251132	ENSMUSG00000104009	ENST00000509718	ENSMUST00000193986	成功
ENSG00000255474	ENSMUSG00000097596	ENST00000527518	ENSMUST00000181126	成功
ENSG00000204666	ENSMUSG00000109198	ENST00000527209	ENSMUST00000208484	成功
ENSG00000243926	ENSMUSG00000090120	ENST00000492937	ENSMUST00000160137	成功
ENSG00000267610	ENSMUSG00000097193	ENST00000588095	ENSMUST00000181140	成功
ENSG00000261514	ENSMUSG00000093467	ENST00000565120	ENSMUST00000176599	成功
ENSG00000279404	ENSMUSG00000092103	ENST00000623035	ENSMUST00000165145	成功
ENSG00000225329	ENSMUSG00000073147	ENST00000631061	ENSMUST00000189045	成功
ENSG00000237637	ENSMUSG00000106719	ENST00000428419	ENSMUST00000201397	成功
ENSG00000256092	ENSMUSG00000103864	ENST00000602918	ENSMUST00000192265	成功
ENSG00000237248	ENSMUSG00000096931	ENST00000427111	ENSMUST00000181825	成功
ENSG00000238133	ENSMUSG00000086231	ENST00000423106	ENSMUST00000132792	成功
ENSG00000234807	ENSMUSG00000100189	ENST00000419531	ENSMUST00000191391	成功
ENSG00000264207	ENSMUSG00000093656	ENST00000577853	ENSMUST00000177363	成功
